municipio,tipo,id_x,nombre_x,geometry_x,longitud_x,latitud_x,linea_x,intento1_x,indices,id_y,nombre_y,linea_y,geometry_y,longitud_y,latitud_y,intento1_y
Sant Isidre,emt,1937.0,Arquitecte Segura de Lago - Dr. Rafael Bartual,POINT (-0.403087528333864 39.45352254228501),-0.40308752833386385,39.45352254228501,,Arquitecte Segura de Lago - Dr. Rafael Bartual,234,1937.0,Arquitecte Segura de Lago - Dr. Rafael Bartual (1937),"72,73,N5",POINT (-0.4030875564782824 39.4535227230909),-0.40308755647828237,39.4535227230909,Arquitecte Segura de Lago - Dr. Rafael Bartual 
Sant Isidre,emt,524.0,Jos� Andreu Alabarta - Mariano de Cavia,POINT (-0.403743785200962 39.45258046308132),-0.4037437852009624,39.45258046308132,,Jos� Andreu Alabarta - Mariano de Cavia,235,1773.0,Doctor Álvaro López - Illa de Hierro (1773),99,POINT (-0.3305380255434382 39.482771422307145),-0.3305380255434382,39.482771422307145,Doctor Álvaro López - Illa de Hierro 
Sant Isidre,emt,524.0,Jos� Andreu Alabarta - Mariano de Cavia,POINT (-0.403743785200962 39.45258046308132),-0.4037437852009624,39.45258046308132,,Jos� Andreu Alabarta - Mariano de Cavia,235,524.0,José Andreu Alabarta - Mariano de Cavia (524),"72,73",POINT (-0.4037437337433508 39.452580597064674),-0.4037437337433508,39.452580597064674,José Andreu Alabarta - Mariano de Cavia 
Sant Isidre,emt,525.0,Jos� Andreu Alabarta - Professor �ngel Lacalle,POINT (-0.404771381334554 39.454266538026744),-0.40477138133455354,39.454266538026744,,Jos� Andreu Alabarta - Professor �ngel Lacalle,236,525.0,José Andreu Alabarta - Professor Àngel Lacalle (525),"72,73",POINT (-0.404771350758735 39.454266735538795),-0.404771350758735,39.454266735538795,José Andreu Alabarta - Professor Àngel Lacalle 
Sant Isidre,emt,525.0,Jos� Andreu Alabarta - Professor �ngel Lacalle,POINT (-0.404771381334554 39.454266538026744),-0.40477138133455354,39.454266538026744,,Jos� Andreu Alabarta - Professor �ngel Lacalle,236,1783.0,Uruguai (imparell) - Jeroni Munyós (1783),"10,9",POINT (-0.3859542145336388 39.459732341925736),-0.38595421453363876,39.459732341925736,Uruguai  - Jeroni Munyós 
Malilla,emt,1091.0,Malilla (par) - Bernat Descoll,POINT (-0.379312906328518 39.45048750531328),-0.3793129063285183,39.45048750531328,,Malilla  - Bernat Descoll,237,1465.0,Malilla (imparell) - Bernat Descoll (1465),"18,8",POINT (-0.3788382745885845 39.4509575041895),-0.37883827458858454,39.4509575041895,Malilla  - Bernat Descoll 
Malilla,emt,1463.0,Malilla (impar) - Illa Formentera,POINT (-0.379861470936197 39.4468878733452),-0.379861470936197,39.4468878733452,,Malilla  - Illa Formentera,238,1463.0,Malilla (imparell) - Illa Formentera (1463),"18,8",POINT (-0.3798615242635189 39.44688800067091),-0.37986152426351893,39.44688800067091,Malilla  - Illa Formentera 
Malilla,emt,1463.0,Malilla (impar) - Illa Formentera,POINT (-0.379861470936197 39.4468878733452),-0.379861470936197,39.4468878733452,,Malilla  - Illa Formentera,238,612.0,Malilla (parell) - Illa Formentera (612),"18,8,N7",POINT (-0.3802040087048436 39.446936692888585),-0.38020400870484355,39.446936692888585,Malilla  - Illa Formentera 
Malilla,emt,1464.0,Malilla (impar) - Illa Cabrera,POINT (-0.379293706841254 39.44936069884599),-0.37929370684125424,39.44936069884599,,Malilla  - Illa Cabrera,239,611.0,Malilla (parell) - Illa Cabrera (611),"18,8,N7",POINT (-0.3797021986808435 39.44884847787071),-0.3797021986808435,39.44884847787071,Malilla  - Illa Cabrera 
Malilla,emt,1464.0,Malilla (impar) - Illa Cabrera,POINT (-0.379293706841254 39.44936069884599),-0.37929370684125424,39.44936069884599,,Malilla  - Illa Cabrera,239,1464.0,Malilla (imparell) - Illa Cabrera (1464),"18,8",POINT (-0.3792936765346163 39.44936088734793),-0.37929367653461626,39.44936088734793,Malilla  - Illa Cabrera 
Malilla,emt,1964.0,Bulevard Sud (impar) - Hospital la Fe,POINT (-0.377274913243172 39.44545289725402),-0.37727491324317153,39.44545289725402,,Bulevard Sud  - Hospital la Fe,241,2174.0,Cementeri El Palmar (2174),24,POINT (-0.3178360672833879 39.32145112079876),-0.3178360672833879,39.32145112079876,Cementeri El Palmar 
Malilla,emt,1994.0,Bulevard Sud - Ausi�s March,POINT (-0.369540054297488 39.44559215096376),-0.3695400542974885,39.44559215096376,,Bulevard Sud - Ausi�s March,242,1994.0,Bulevard Sud - Ausiàs March (1994),"99,N7",POINT (-0.3695400495579194 39.44559227697989),-0.3695400495579194,39.44559227697989,Bulevard Sud - Ausiàs March 
Malilla,emt,1994.0,Bulevard Sud - Ausi�s March,POINT (-0.369540054297488 39.44559215096376),-0.3695400542974885,39.44559215096376,,Bulevard Sud - Ausi�s March,242,2170.0,Cementeri El Palmar (2170),24,POINT (-0.3179182482280645 39.32144067346984),-0.31791824822806447,39.32144067346984,Cementeri El Palmar 
Malilla,emt,2158.0,Bulevard Sud - Ing. Joaqu�n Benlloch,POINT (-0.37329215259463 39.44548421724759),-0.37329215259462967,39.44548421724759,,Bulevard Sud - Ing. Joaqu�n Benlloch,244,1020.0,Albereda (1020),"11,16,26,6,70,94,95,N10",POINT (-0.3648410986066368 39.47400415698762),-0.3648410986066368,39.47400415698762,Albereda 
Favara,emt,1905.0,Tres Creus - Gaspar Aguilar,POINT (-0.395198164504421 39.45032740268518),-0.3951981645044211,39.45032740268518,,Tres Creus - Gaspar Aguilar,246,1696.0,Jesús (1696),64,POINT (-0.3846089907321853 39.45907853140179),-0.3846089907321853,39.45907853140179,Jesús 
Favara,emt,1905.0,Tres Creus - Gaspar Aguilar,POINT (-0.395198164504421 39.45032740268518),-0.3951981645044211,39.45032740268518,,Tres Creus - Gaspar Aguilar,246,1905.0,Tres Creus - Gaspar Aguilar (1905),99,POINT (-0.395198205244882 39.450327556748576),-0.39519820524488203,39.450327556748576,Tres Creus - Gaspar Aguilar 
L'Hort de senabre de Senabre,emt,571.0,Gaspar Aguilar - Calvo Acacio,POINT (-0.391738205763562 39.45411973713018),-0.3917382057635619,39.45411973713018,,Gaspar Aguilar - Calvo Acacio,249,571.0,Gaspar Aguilar - Calvo Acacio (571),9,POINT (-0.3917382229399118 39.45411989967468),-0.3917382229399118,39.45411989967468,Gaspar Aguilar - Calvo Acacio 
Natzaret,emt,1376.0,Cam� del Canal (impar) - Guitarrista T�rrega,POINT (-0.33536191339339 39.44726283111445),-0.33536191339339005,39.44726283111445,,Cam� del Canal  - Guitarrista T�rrega,250,1988.0,Estadi Ciutat de València (1988),70,POINT (-0.3625443736449209 39.49101713643237),-0.3625443736449209,39.49101713643237,Estadi Ciutat de València 
Natzaret,emt,66.0,Punta al Mar - Cam� Canal,POINT (-0.335218922692874 39.444836644354936),-0.33521892269287357,39.444836644354936,,Punta al Mar - Cam� Canal,252,2250.0,Porta de la Mar (2250),"10,13,4,94,95,N8",POINT (-0.367746388686345 39.47167472901249),-0.36774638868634496,39.47167472901249,Porta de la Mar 
Natzaret,emt,66.0,Punta al Mar - Cam� Canal,POINT (-0.335218922692874 39.444836644354936),-0.33521892269287357,39.444836644354936,,Punta al Mar - Cam� Canal,252,66.0,Punta al Mar - Camí Canal (66),"30,4",POINT (-0.3352189052532168 39.44483679710412),-0.33521890525321685,39.44483679710412,Punta al Mar - Camí Canal 
La Creu Coberta,emt,593.0,Sant Vicent M�rtir - Altamira,POINT (-0.385278923540447 39.44914622710475),-0.3852789235404468,39.44914622710475,,Sant Vicent M�rtir - Altamira,253,2253.0,Porta de la Mar (2253),"13,8",POINT (-0.3683482439350574 39.472403747576045),-0.3683482439350574,39.472403747576045,Porta de la Mar 
La Creu Coberta,emt,593.0,Sant Vicent M�rtir - Altamira,POINT (-0.385278923540447 39.44914622710475),-0.3852789235404468,39.44914622710475,,Sant Vicent M�rtir - Altamira,253,593.0,Sant Vicent Màrtir - Altamira (593),"27,64",POINT (-0.385278929091055 39.449146389388616),-0.38527892909105504,39.449146389388616,Sant Vicent Màrtir - Altamira 
La Creu Coberta,emt,976.0,Carters (impar) - Primer de Maig,POINT (-0.389386192226988 39.44834469621467),-0.3893861922269877,39.44834469621467,,Carters  - Primer de Maig,254,976.0,Carters (imparell) - Primer de Maig (976),"10,N6",POINT (-0.3893862090608468 39.44834486776072),-0.38938620906084676,39.44834486776072,Carters  - Primer de Maig 
La Creu Coberta,emt,976.0,Carters (impar) - Primer de Maig,POINT (-0.389386192226988 39.44834469621467),-0.3893861922269877,39.44834469621467,,Carters  - Primer de Maig,254,978.0,Carters (parell) - Primer de Maig (978),"10,18",POINT (-0.3896869755569483 39.44826712893847),-0.38968697555694826,39.44826712893847,Carters  - Primer de Maig 
La Creu Coberta,emt,979.0,Carters - Moss�n Febrer,POINT (-0.388974219900704 39.45017108355651),-0.38897421990070435,39.45017108355651,,Carters - Moss�n Febrer,255,2337.0,País Valencià - Colón (2337),9,POINT (-0.3849761337051897 39.4278676053088),-0.38497613370518974,39.4278676053088,País Valencià - Colón 
Cami Real,emt,1475.0,Cam� vell Picassent - Tanatori Municipal,POINT (-0.397940433828818 39.44294462969568),-0.3979404338288181,39.44294462969568,,Cam� vell Picassent - Tanatori Municipal,256,2043.0,Àgora (2043),"15,95",POINT (-0.3503647002582772 39.452904489979694),-0.35036470025827715,39.452904489979694,Àgora 
Cami Real,emt,563.0,Gaspar Aguilar -Crematorio,POINT (-0.395486872935855 39.449110110563154),-0.3954868729358555,39.449110110563154,,Gaspar Aguilar -Crematorio,257,2041.0,Les Arts (2041),"13,15,24,25,95",POINT (-0.3567639979063356 39.4567452306967),-0.35676399790633556,39.4567452306967,Les Arts 
Cami Real,emt,590.0,Jos� Soto Mic� - S�ndic Mojol�,POINT (-0.388694436379327 39.44010948516621),-0.38869443637932694,39.44010948516621,,Jos� Soto Mic� - S�ndic Mojol�,258,2054.0,Les Arts (2054),"13,15,24,25,95",POINT (-0.3561727476391912 39.45709033185761),-0.3561727476391912,39.45709033185761,Les Arts 
Cami Real,emt,591.0,Sant Vicent M�rtir (impar) - Arquebisbe Olaechea,POINT (-0.387111412216923 39.44423329523164),-0.3871114122169231,39.44423329523164,,Sant Vicent M�rtir  - Arquebisbe Olaechea,259,591.0,Sant Vicent Màrtir (imparell) - Arquebisbe Olaechea (591),"27,9,N6",POINT (-0.387111395563098 39.444233429989865),-0.38711139556309804,39.444233429989865,Sant Vicent Màrtir  - Arquebisbe Olaechea 
Cami Real,emt,591.0,Sant Vicent M�rtir (impar) - Arquebisbe Olaechea,POINT (-0.387111412216923 39.44423329523164),-0.3871114122169231,39.44423329523164,,Sant Vicent M�rtir  - Arquebisbe Olaechea,259,579.0,Sant Vicent Màrtir (parell) - Arquebisbe Olaechea (579),"27,9,N6",POINT (-0.3875334083863065 39.44368660183897),-0.3875334083863065,39.44368660183897,Sant Vicent Màrtir  - Arquebisbe Olaechea 
Cami Real,emt,592.0,Sant Vicent M�rtir - Rambleta,POINT (-0.385839971835226 39.447393745828656),-0.385839971835226,39.447393745828656,,Sant Vicent M�rtir - Rambleta,260,11.0,Dr. Lluch (11),"19,92",POINT (-0.3279746481730595 39.46940080239034),-0.3279746481730595,39.46940080239034,Dr. Lluch 
La Fonteta S.lluis,emt,634.0,Gravador Jord�n - Escultor Pastor,POINT (-0.367516642430476 39.44431915951616),-0.367516642430476,39.44431915951616,,Gravador Jord�n - Escultor Pastor,261,634.0,Gravador Jordán - Escultor Pastor (634),"13,7,N7",POINT (-0.3675166120953084 39.44431934801419),-0.3675166120953084,39.44431934801419,Gravador Jordán - Escultor Pastor 
Sant Marcel.li,emt,1472.0,Pius IX - Salvador Perles,POINT (-0.393722168685805 39.44323173621581),-0.3937221686858054,39.44323173621581,,Pius IX - Salvador Perles,263,128.0,Blasco Ibáñez - Músic Ginés (128),"31,81,N1",POINT (-0.3429609389141424 39.47204948876648),-0.3429609389141424,39.47204948876648,Blasco Ibáñez - Músic Ginés 
Sant Marcel.li,emt,1472.0,Pius IX - Salvador Perles,POINT (-0.393722168685805 39.44323173621581),-0.3937221686858054,39.44323173621581,,Pius IX - Salvador Perles,263,1472.0,Pius IX - Salvador Perles (1472),10,POINT (-0.3937222206932342 39.44323189954128),-0.3937222206932342,39.44323189954128,Pius IX - Salvador Perles 
Sant Marcel.li,emt,1473.0,Pius IX - Cabanilles,POINT (-0.392978669514509 39.445156380092705),-0.3929786695145087,39.445156380092705,,Pius IX - Cabanilles,264,162.0,Blasco Ibáñez - Jaume Roig (162),"31,71,79,81",POINT (-0.3655121170351207 39.47965702605211),-0.3655121170351207,39.47965702605211,Blasco Ibáñez - Jaume Roig 
L'Amistat,emt,1116.0,Dr. Manuel Candela (impar) - Blasco Ib��ez,POINT (-0.348411997440467 39.472937552143755),-0.34841199744046714,39.472937552143755,,Dr. Manuel Candela  - Blasco Ib��ez,265,1805.0,Mercat de Colón (1805),"13,40",POINT (-0.3678128308642323 39.46926220389207),-0.36781283086423233,39.46926220389207,Mercat de Colón 
L'Amistat,emt,115.0,Blasco Ib��ez - Rep�blica Argentina,POINT (-0.350892284374141 39.474750827898674),-0.35089228437414083,39.474750827898674,,Blasco Ib��ez - Rep�blica Argentina,266,2187.0,Gavines - Bitàcora (2187),25,POINT (-0.2799527151621057 39.281796902694346),-0.2799527151621057,39.281796902694346,Gavines - Bitàcora 
L'Amistat,emt,153.0,Cardenal Benlloch - Dr. Vicente Pallar�s,POINT (-0.352849726404145 39.47417319954802),-0.3528497264041447,39.47417319954802,,Cardenal Benlloch - Dr. Vicente Pallar�s,268,153.0,Cardenal Benlloch - Dr. Vicente Pallarés (153),"18,89",POINT (-0.3528496963536356 39.47417337903859),-0.3528496963536356,39.47417337903859,Cardenal Benlloch - Dr. Vicente Pallarés 
La Punta,emt,1009.0,Jes�s Morante Borr�s (III),POINT (-0.344028783672526 39.447905249383),-0.3440287836725257,39.447905249383,,Jes�s Morante Borr�s ,269,2343.0,Vicent Marco Miranda - Lluís Alcanyís (2343),6,POINT (-0.3737898453544708 39.44797660146613),-0.3737898453544708,39.44797660146613,Vicent Marco Miranda - Lluís Alcanyís 
La Punta,emt,1149.0,Font d'en Corts (par) - Davant Alqueria Reial,POINT (-0.359659161350969 39.4474420273821),-0.3596591613509687,39.4474420273821,,Font d'en Corts  - Davant Alqueria Reial,271,1149.0,Font d'en Corts (parell) - Davant Alqueria Reial (1149),14,POINT (-0.3596591087942178 39.44744218834654),-0.35965910879421775,39.44744218834654,Font d'en Corts  - Davant Alqueria Reial 
La Punta,emt,1375.0,Punta al Mar (par) - Canal,POINT (-0.338268176521987 39.44528983829806),-0.3382681765219867,39.44528983829806,,Punta al Mar  - Canal,272,1380.0,Punta al Mar (imparell) - Canal (1380),15,POINT (-0.3382558100051726 39.44533904028948),-0.3382558100051726,39.44533904028948,Punta al Mar  - Canal 
La Punta,emt,1375.0,Punta al Mar (par) - Canal,POINT (-0.338268176521987 39.44528983829806),-0.3382681765219867,39.44528983829806,,Punta al Mar  - Canal,272,1375.0,Punta al Mar (parell) - Canal (1375),15,POINT (-0.3382682051821491 39.445290001112255),-0.3382682051821491,39.445290001112255,Punta al Mar  - Canal 
La Punta,emt,2044.0,Eduardo Primo Y�fera - Front Oceanogr�fic,POINT (-0.347712208657256 39.45208916997466),-0.34771220865725594,39.45208916997466,,Eduardo Primo Y�fera - Front Oceanogr�fic,273,361.0,Joaquím Ballester (imparell) - Ricardo Micó (361),98,POINT (-0.3897472524713733 39.48269477590207),-0.3897472524713733,39.48269477590207,Joaquím Ballester  - Ricardo Micó 
La Punta,emt,2049.0,Barraques del Figuero (impar) - Llauradors,POINT (-0.34038445093481 39.45073021501919),-0.34038445093481007,39.45073021501919,,Barraques del Figuero  - Llauradors,274,2049.0,Barraques del Figuero (imparell) - Llauradors (2049),"15,95",POINT (-0.3403844676487384 39.45073038656823),-0.34038446764873836,39.45073038656823,Barraques del Figuero  - Llauradors 
La Punta,emt,2049.0,Barraques del Figuero (impar) - Llauradors,POINT (-0.34038445093481 39.45073021501919),-0.34038445093481007,39.45073021501919,,Barraques del Figuero  - Llauradors,274,2046.0,Barraques del Figuero (parell) - Llauradors (2046),"15,95",POINT (-0.3404623686502243 39.450569236562316),-0.3404623686502243,39.450569236562316,Barraques del Figuero  - Llauradors 
La Punta,emt,657.0,Font d'en Corts - Levantina Alegre,POINT (-0.360719777376501 39.44867906167321),-0.36071977737650146,39.44867906167321,,Font d'en Corts - Levantina Alegre,275,657.0,Font d'en Corts - Levantina Alegre (657),14,POINT (-0.3607197582904198 39.44867925943339),-0.3607197582904198,39.44867925943339,Font d'en Corts - Levantina Alegre 
La Punta,emt,658.0,Font d'en Corts (par) - Roig de lagarda,POINT (-0.358257360851878 39.445592378421466),-0.35825736085187787,39.445592378421466,,Font d'en Corts  - Roig de lagarda,276,658.0,Font d'en Corts (parell) - Roig de lagarda (658),14,POINT (-0.3582573892184202 39.44559255023338),-0.3582573892184202,39.44559255023338,Font d'en Corts  - Roig de lagarda 
La Punta,emt,658.0,Font d'en Corts (par) - Roig de lagarda,POINT (-0.358257360851878 39.445592378421466),-0.35825736085187787,39.445592378421466,,Font d'en Corts  - Roig de lagarda,276,673.0,Font d'en Corts (imparell) - Roig de lagarda (673),14,POINT (-0.3582236503312717 39.445669898708644),-0.3582236503312717,39.445669898708644,Font d'en Corts  - Roig de lagarda 
La Punta,emt,659.0,Font d'en Corts (par) - Matador d'en Corts,POINT (-0.356017966253402 39.44271548748933),-0.35601796625340226,39.44271548748933,,Font d'en Corts  - Matador d'en Corts,277,659.0,Font d'en Corts (parell) - Matador d'en Corts (659),14,POINT (-0.3560179502218901 39.44271560423901),-0.35601795022189014,39.44271560423901,Font d'en Corts  - Matador d'en Corts 
La Punta,emt,659.0,Font d'en Corts (par) - Matador d'en Corts,POINT (-0.356017966253402 39.44271548748933),-0.35601796625340226,39.44271548748933,,Font d'en Corts  - Matador d'en Corts,277,672.0,Font d'en Corts (imparell) - Matador d'en Corts (672),14,POINT (-0.3567508651844257 39.443360295662636),-0.35675086518442567,39.443360295662636,Font d'en Corts  - Matador d'en Corts 
La Punta,emt,672.0,Font d'en Corts (impar) - Matador d'en Corts,POINT (-0.356750893504841 39.44336016117471),-0.3567508935048407,39.44336016117471,,Font d'en Corts  - Matador d'en Corts,279,2097.0,Vall de la Ballestera (imparell) - Mestre Rodrigo (2097),"98,99",POINT (-0.397790087905668 39.47915546959452),-0.397790087905668,39.47915546959452,Vall de la Ballestera  - Mestre Rodrigo 
La Punta,emt,674.0,Font d'en Corts - Casa de Roc,POINT (-0.360671507077655 39.44871724391699),-0.3606715070776553,39.44871724391699,,Font d'en Corts - Casa de Roc,280,950.0,Cases de Bàrcena II - (950),16,POINT (-0.3586220862236414 39.52056170380673),-0.3586220862236414,39.52056170380673,Cases de Bàrcena II - 
La Punta,emt,674.0,Font d'en Corts - Casa de Roc,POINT (-0.360671507077655 39.44871724391699),-0.3606715070776553,39.44871724391699,,Font d'en Corts - Casa de Roc,280,674.0,Font d'en Corts - Casa de Roc (674),14,POINT (-0.3606715248612903 39.44871738846159),-0.36067152486129034,39.44871738846159,Font d'en Corts - Casa de Roc 
La Punta,emt,939.0,Carrera del Riu - Entrada casa Rosquilla,POINT (-0.342995095766761 39.43211300210331),-0.3429950957667608,39.43211300210331,,Carrera del Riu - Entrada casa Rosquilla,281,939.0,Carrera del Riu - Entrada casa Rosquilla (939),15,POINT (-0.3429951473059988 39.43211317444846),-0.3429951473059988,39.43211317444846,Carrera del Riu - Entrada casa Rosquilla 
La Punta,emt,939.0,Carrera del Riu - Entrada casa Rosquilla,POINT (-0.342995095766761 39.43211300210331),-0.3429950957667608,39.43211300210331,,Carrera del Riu - Entrada casa Rosquilla,281,1008.0,Jesús Morante Borràs (II) -  (1008),15,POINT (-0.3444680974752609 39.449482671002265),-0.34446809747526086,39.449482671002265,Jesús Morante Borràs  -  
La Carrasca,emt,1096.0,Ramon Llull - Bernat Fenollar,POINT (-0.346259175004876 39.476993876858906),-0.3462591750048761,39.476993876858906,,Ramon Llull - Bernat Fenollar,282,1096.0,Ramon Llull - Bernat Fenollar (1096),"40,71",POINT (-0.3462591705605456 39.47699399387104),-0.34625917056054556,39.47699399387104,Ramon Llull - Bernat Fenollar 
La Carrasca,emt,1895.0,Catalunya - Clariano,POINT (-0.351856667163578 39.48077570159943),-0.3518566671635785,39.48077570159943,,Catalunya - Clariano,284,2284.0,Estació Joaquín Sorolla (2284),64,POINT (-0.3815842726557285 39.46083008668604),-0.3815842726557285,39.46083008668604,Estació Joaquín Sorolla 
La Carrasca,emt,1895.0,Catalunya - Clariano,POINT (-0.351856667163578 39.48077570159943),-0.3518566671635785,39.48077570159943,,Catalunya - Clariano,284,1895.0,Catalunya - Clariano (1895),"93,98",POINT (-0.3518566251500697 39.48077588982563),-0.3518566251500697,39.48077588982563,Catalunya - Clariano 
La Carrasca,emt,1897.0,Tarongers - Facultat d'Economia,POINT (-0.340036037151851 39.4781153383509),-0.34003603715185077,39.4781153383509,,Tarongers - Facultat d'Economia,285,1897.0,Tarongers - Facultat d'Economia (1897),"93,98",POINT (-0.3400360091248547 39.47811546383158),-0.3400360091248547,39.47811546383158,Tarongers - Facultat d'Economia 
La Carrasca,emt,1898.0,Tarongers - Aparcament,POINT (-0.335931992053432 39.47692955297913),-0.33593199205343205,39.47692955297913,,Tarongers - Aparcament,286,1898.0,Tarongers - Aparcament (1898),"93,98",POINT (-0.3359320196862148 39.47692974279595),-0.33593201968621483,39.47692974279595,Tarongers - Aparcament 
La Carrasca,emt,1900.0,Tarongers - Col.legi Major,POINT (-0.339907147267004 39.478523276358096),-0.339907147267004,39.478523276358096,,Tarongers - Col.legi Major,287,2099.0,Nou d'Octubre (2099),99,POINT (-0.406090459447312 39.46987515747994),-0.40609045944731204,39.46987515747994,Nou d'Octubre 
El Grau,emt,1613.0,Marcos Sopena - Port,POINT (-0.328409801019433 39.46290404122742),-0.32840980101943323,39.46290404122742,,Marcos Sopena - Port,288,338.0,Museu de Belles Arts (338),"11,16,26,6,79,94,95,N10",POINT (-0.3712873368678562 39.479056527205856),-0.37128733686785625,39.479056527205856,Museu de Belles Arts 
El Grau,emt,1624.0,Port - Joan Josep Sister,POINT (-0.333232778009229 39.45999093834055),-0.3332327780092289,39.45999093834055,,Port - Joan Josep Sister,289,1624.0,Port - Joan Josep Sister (1624),"30,4,N8",POINT (-0.3332327387115568 39.45999105455247),-0.33323273871155684,39.45999105455247,Port - Joan Josep Sister 
Ciutat Jardi,emt,127.0,Blasco Ib��ez - Actriu Encarna M��ez,POINT (-0.346215855073137 39.472987867898),-0.34621585507313724,39.472987867898,,Blasco Ib��ez - Actriu Encarna M��ez,291,1161.0,Passeig Marítim - Font d'en Carrós (1161),32,POINT (-0.3246745657003995 39.48126567063038),-0.3246745657003995,39.48126567063038,Passeig Marítim - Font d'en Carrós 
Ciutat Jardi,emt,135.0,Sants Just i Pastor - Humanista Furi�,POINT (-0.345229018870389 39.46896805392755),-0.34522901887038854,39.46896805392755,,Sants Just i Pastor - Humanista Furi�,292,135.0,Sants Just i Pastor - Humanista Furió (135),32,POINT (-0.3452290461842566 39.46896825274407),-0.34522904618425665,39.46896825274407,Sants Just i Pastor - Humanista Furió 
Nou Moles,emt,2086.0,Rac� d'Adem�s - Conselleries,POINT (-0.40275559778262 39.471037956782695),-0.40275559778262043,39.471037956782695,,Rac� d'Adem�s - Conselleries,294,1376.0,Camí del Canal (imparell) - Guitarrista Tàrrega (1376),15,POINT (-0.3353619304379461 39.44726299366294),-0.3353619304379461,39.44726299366294,Camí del Canal  - Guitarrista Tàrrega 
Nou Moles,emt,475.0,Brasil - Artur Piera,POINT (-0.395186590160549 39.47071891238284),-0.3951865901605487,39.47071891238284,,Brasil - Artur Piera,298,343.0,El Pla de la Saïdia - Constitució (343),"79,94,95",POINT (-0.3777667858637368 39.48292394659387),-0.37776678586373685,39.48292394659387,El Pla de la Saïdia - Constitució 
Nou Moles,emt,475.0,Brasil - Artur Piera,POINT (-0.395186590160549 39.47071891238284),-0.3951865901605487,39.47071891238284,,Brasil - Artur Piera,298,475.0,Brasil - Artur Piera (475),73,POINT (-0.3951866421883474 39.47071907570776),-0.3951866421883474,39.47071907570776,Brasil - Artur Piera 
Benimamet,emt,1715.0,Fires(par) - Cementeri,POINT (-0.424304690792806 39.50567764369276),-0.4243046907928057,39.50567764369276,,Fires - Cementeri,299,1715.0,Fires(parell) - Cementeri (1715),62,POINT (-0.4243047445734628 39.505677761999614),-0.4243047445734628,39.505677761999614,Fires - Cementeri 
Benimamet,emt,382.0,Moss�n Miguel Tarin (impar) - Miquel Agra�t,POINT (-0.416348520031262 39.49876077988764),-0.4163485200312619,39.49876077988764,,Moss�n Miguel Tarin  - Miquel Agra�t,300,428.0,Llorca - Pérez Galdós (428),"72,N5",POINT (-0.3920749248766163 39.46848171976078),-0.3920749248766163,39.46848171976078,Llorca - Pérez Galdós 
Benimamet,emt,386.0,Campament (par) - Joaqu�n Mar�n,POINT (-0.422766621516215 39.50159272074667),-0.4227666215162145,39.50159272074667,,Campament  - Joaqu�n Mar�n,301,436.0,Jesús (436),90,POINT (-0.384248701652007 39.45908217049384),-0.38424870165200703,39.45908217049384,Jesús 
Benimamet,emt,400.0,Moss�n Miguel Tarin (par) - Carretera de Paterna,POINT (-0.416241551621997 39.49763995654948),-0.4162415516219972,39.49763995654948,,Moss�n Miguel Tarin  - Carretera de Paterna,303,381.0,Mossén Miguel Tarin (imparell) - Carretera de Paterna (381),62,POINT (-0.4160532094387273 39.49713534639552),-0.41605320943872726,39.49713534639552,Mossén Miguel Tarin  - Carretera de Paterna 
Benimamet,emt,400.0,Moss�n Miguel Tarin (par) - Carretera de Paterna,POINT (-0.416241551621997 39.49763995654948),-0.4162415516219972,39.49763995654948,,Moss�n Miguel Tarin  - Carretera de Paterna,303,400.0,Mossén Miguel Tarin (parell) - Carretera de Paterna (400),"62,N3",POINT (-0.4162416047164449 39.497640092862355),-0.4162416047164449,39.497640092862355,Mossén Miguel Tarin  - Carretera de Paterna 
Soternes,emt,487.0,Cid - Pere Maria Orts,POINT (-0.414158491911775 39.46971974751851),-0.41415849191177456,39.46971974751851,,Cid - Pere Maria Orts,305,1085.0,Aragó - Xile (1085),"10,12,79,93,N1",POINT (-0.358289505035946 39.47017288205743),-0.358289505035946,39.47017288205743,Aragó - Xile 
Soternes,emt,487.0,Cid - Pere Maria Orts,POINT (-0.414158491911775 39.46971974751851),-0.41415849191177456,39.46971974751851,,Cid - Pere Maria Orts,305,487.0,Cid - Pere Maria Orts (487),"93,98,N4",POINT (-0.4141584991953426 39.46971986479556),-0.41415849919534264,39.46971986479556,Cid - Pere Maria Orts 
La Llum,emt,2004.0,Cid (via servici) - Alejandro Volta,POINT (-0.414760041024482 39.46914746544203),-0.4147600410244824,39.46914746544203,,Cid  - Alejandro Volta,306,2004.0,Cid (via servici) - Alejandro Volta (2004),71,POINT (-0.4147600227482523 39.469147645212445),-0.4147600227482523,39.469147645212445,Cid  - Alejandro Volta 
La Llum,emt,2005.0,Marconi - Barri de la Llum,POINT (-0.414457721204988 39.46747770567076),-0.4144577212049876,39.46747770567076,,Marconi - Barri de la Llum,307,2005.0,Marconi - Barri de la Llum (2005),71,POINT (-0.4144577719427557 39.46747790499429),-0.4144577719427557,39.46747790499429,Marconi - Barri de la Llum 
La Llum,emt,2005.0,Marconi - Barri de la Llum,POINT (-0.414457721204988 39.46747770567076),-0.4144577212049876,39.46747770567076,,Marconi - Barri de la Llum,307,814.0,Jesús - Pare Jofré (814),"10,11,27,63,67,71,9,N3,N6",POINT (-0.3818096975575082 39.46817229485698),-0.38180969755750815,39.46817229485698,Jesús - Pare Jofré 
